date,event_id,category,category_ko,brand,merchant_type,discount_pct,discount_type,views,likes
2026-07-17,e121,delivery,딜리버리,배달특급,소상공인,60.0,percent,105,7
2026-07-18,e121,delivery,딜리버리,배달특급,소상공인,60.0,percent,76,5
2026-07-19,e121,delivery,딜리버리,배달특급,소상공인,60.0,percent,88,3
2026-07-20,e121,delivery,딜리버리,배달특급,소상공인,60.0,percent,31,2
2026-07-21,e121,delivery,딜리버리,배달특급,소상공인,60.0,percent,31,2
2026-07-22,e121,delivery,딜리버리,배달특급,소상공인,60.0,percent,79,3
2026-07-23,e121,delivery,딜리버리,배달특급,소상공인,60.0,percent,27,1
2026-07-24,e121,delivery,딜리버리,배달특급,소상공인,60.0,percent,50,3
2026-07-25,e121,delivery,딜리버리,배달특급,소상공인,60.0,percent,57,3
2026-07-26,e121,delivery,딜리버리,배달특급,소상공인,60.0,percent,49,2
2026-07-27,e121,delivery,딜리버리,배달특급,소상공인,60.0,percent,36,2
2026-07-28,e121,delivery,딜리버리,배달특급,소상공인,60.0,percent,21,1
2026-07-29,e121,delivery,딜리버리,배달특급,소상공인,60.0,percent,25,1
2026-07-30,e121,delivery,딜리버리,배달특급,소상공인,60.0,percent,13,1
2026-07-31,e121,delivery,딜리버리,배달특급,소상공인,60.0,percent,60,3
2026-08-01,e122,delivery,딜리버리,각지역 소상공인 배달,브랜드,,bundle,122,4
2026-08-02,e122,delivery,딜리버리,각지역 소상공인 배달,브랜드,,bundle,64,3
2026-08-03,e122,delivery,딜리버리,각지역 소상공인 배달,브랜드,,bundle,38,2
2026-08-04,e122,delivery,딜리버리,각지역 소상공인 배달,브랜드,,bundle,63,2
2026-08-05,e122,delivery,딜리버리,각지역 소상공인 배달,브랜드,,bundle,31,1
2026-08-06,e122,delivery,딜리버리,각지역 소상공인 배달,브랜드,,bundle,31,1
2026-08-07,e122,delivery,딜리버리,각지역 소상공인 배달,브랜드,,bundle,31,2
2026-08-08,e122,delivery,딜리버리,각지역 소상공인 배달,브랜드,,bundle,62,2
2026-08-09,e122,delivery,딜리버리,각지역 소상공인 배달,브랜드,,bundle,60,2
2026-08-10,e122,delivery,딜리버리,각지역 소상공인 배달,브랜드,,bundle,27,2
2026-08-11,e122,delivery,딜리버리,각지역 소상공인 배달,브랜드,,bundle,38,2
2026-08-12,e122,delivery,딜리버리,각지역 소상공인 배달,브랜드,,bundle,31,1
2026-08-13,e122,delivery,딜리버리,각지역 소상공인 배달,브랜드,,bundle,20,1
2026-08-14,e122,delivery,딜리버리,각지역 소상공인 배달,브랜드,,bundle,55,3
2026-08-15,e122,delivery,딜리버리,각지역 소상공인 배달,브랜드,,bundle,27,1
2026-07-20,e123,delivery,딜리버리,동네줌,브랜드,20.0,percent,57,3
2026-07-21,e123,delivery,딜리버리,동네줌,브랜드,20.0,percent,45,2
2026-07-22,e123,delivery,딜리버리,동네줌,브랜드,20.0,percent,40,2
2026-07-23,e123,delivery,딜리버리,동네줌,브랜드,20.0,percent,22,1
2026-07-24,e123,delivery,딜리버리,동네줌,브랜드,20.0,percent,93,4
2026-07-25,e123,delivery,딜리버리,동네줌,브랜드,20.0,percent,27,1
2026-07-26,e123,delivery,딜리버리,동네줌,브랜드,20.0,percent,71,4
2026-07-27,e123,delivery,딜리버리,동네줌,브랜드,20.0,percent,22,1
2026-07-28,e123,delivery,딜리버리,동네줌,브랜드,20.0,percent,21,1
2026-07-29,e123,delivery,딜리버리,동네줌,브랜드,20.0,percent,42,2
2026-07-30,e123,delivery,딜리버리,동네줌,브랜드,20.0,percent,31,2
2026-07-31,e123,delivery,딜리버리,동네줌,브랜드,20.0,percent,20,1
2026-08-01,e123,delivery,딜리버리,동네줌,브랜드,20.0,percent,23,1
2026-08-02,e123,delivery,딜리버리,동네줌,브랜드,20.0,percent,37,2
2026-08-03,e123,delivery,딜리버리,동네줌,브랜드,20.0,percent,16,1
2026-08-04,e123,delivery,딜리버리,동네줌,브랜드,20.0,percent,26,2
2026-08-05,e123,delivery,딜리버리,동네줌,브랜드,20.0,percent,28,2
2026-08-05,e124,delivery,딜리버리,경기배달특급,브랜드,40.0,percent,57,3
2026-08-06,e124,delivery,딜리버리,경기배달특급,브랜드,40.0,percent,56,2
2026-08-07,e124,delivery,딜리버리,경기배달특급,브랜드,40.0,percent,79,5
2026-08-08,e124,delivery,딜리버리,경기배달특급,브랜드,40.0,percent,56,3
2026-08-09,e124,delivery,딜리버리,경기배달특급,브랜드,40.0,percent,63,3
2026-08-10,e124,delivery,딜리버리,경기배달특급,브랜드,40.0,percent,92,4
2026-08-11,e124,delivery,딜리버리,경기배달특급,브랜드,40.0,percent,41,2
2026-08-12,e124,delivery,딜리버리,경기배달특급,브랜드,40.0,percent,31,1
2026-08-13,e124,delivery,딜리버리,경기배달특급,브랜드,40.0,percent,74,4
2026-08-14,e124,delivery,딜리버리,경기배달특급,브랜드,40.0,percent,55,2
2026-08-15,e124,delivery,딜리버리,경기배달특급,브랜드,40.0,percent,33,2
2026-08-16,e124,delivery,딜리버리,경기배달특급,브랜드,40.0,percent,31,1
2026-08-17,e124,delivery,딜리버리,경기배달특급,브랜드,40.0,percent,17,1
2026-08-18,e124,delivery,딜리버리,경기배달특급,브랜드,40.0,percent,31,2
2026-08-19,e124,delivery,딜리버리,경기배달특급,브랜드,40.0,percent,14,1
2026-08-20,e124,delivery,딜리버리,경기배달특급,브랜드,40.0,percent,63,3
2026-07-10,e125,delivery,딜리버리,전주맛배달,브랜드,40.0,percent,86,3
2026-07-11,e125,delivery,딜리버리,전주맛배달,브랜드,40.0,percent,129,6
2026-07-12,e125,delivery,딜리버리,전주맛배달,브랜드,40.0,percent,68,4
2026-07-13,e125,delivery,딜리버리,전주맛배달,브랜드,40.0,percent,55,3
2026-07-14,e125,delivery,딜리버리,전주맛배달,브랜드,40.0,percent,40,2
2026-07-15,e125,delivery,딜리버리,전주맛배달,브랜드,40.0,percent,41,2
2026-07-16,e125,delivery,딜리버리,전주맛배달,브랜드,40.0,percent,61,4
2026-07-17,e125,delivery,딜리버리,전주맛배달,브랜드,40.0,percent,82,4
2026-07-18,e125,delivery,딜리버리,전주맛배달,브랜드,40.0,percent,89,5
2026-07-19,e125,delivery,딜리버리,전주맛배달,브랜드,40.0,percent,140,5
2026-07-20,e125,delivery,딜리버리,전주맛배달,브랜드,40.0,percent,24,1
2026-07-15,e126,stay,스테이,아고다,브랜드,60.0,percent,75,3
2026-07-16,e126,stay,스테이,아고다,브랜드,60.0,percent,47,2
2026-07-17,e126,stay,스테이,아고다,브랜드,60.0,percent,94,5
2026-07-18,e126,stay,스테이,아고다,브랜드,60.0,percent,47,2
2026-07-19,e126,stay,스테이,아고다,브랜드,60.0,percent,84,2
2026-07-20,e126,stay,스테이,아고다,브랜드,60.0,percent,39,1
2026-07-21,e126,stay,스테이,아고다,브랜드,60.0,percent,31,1
2026-07-22,e126,stay,스테이,아고다,브랜드,60.0,percent,32,1
2026-07-23,e126,stay,스테이,아고다,브랜드,60.0,percent,21,1
2026-07-24,e126,stay,스테이,아고다,브랜드,60.0,percent,25,1
2026-07-25,e126,stay,스테이,아고다,브랜드,60.0,percent,45,2
2026-07-26,e126,stay,스테이,아고다,브랜드,60.0,percent,40,2
2026-07-27,e126,stay,스테이,아고다,브랜드,60.0,percent,21,1
2026-07-28,e126,stay,스테이,아고다,브랜드,60.0,percent,22,1
2026-07-29,e126,stay,스테이,아고다,브랜드,60.0,percent,30,1
2026-07-30,e126,stay,스테이,아고다,브랜드,60.0,percent,20,1
2026-07-31,e126,stay,스테이,아고다,브랜드,60.0,percent,17,1
2026-08-01,e127,stay,스테이,부킹닷컴,브랜드,70.0,percent,179,7
2026-08-02,e127,stay,스테이,부킹닷컴,브랜드,70.0,percent,93,5
2026-08-03,e127,stay,스테이,부킹닷컴,브랜드,70.0,percent,45,2
2026-08-04,e127,stay,스테이,부킹닷컴,브랜드,70.0,percent,35,1
2026-08-05,e127,stay,스테이,부킹닷컴,브랜드,70.0,percent,32,1
2026-08-06,e127,stay,스테이,부킹닷컴,브랜드,70.0,percent,61,2
2026-08-07,e127,stay,스테이,부킹닷컴,브랜드,70.0,percent,29,1
2026-08-08,e127,stay,스테이,부킹닷컴,브랜드,70.0,percent,58,3
2026-08-09,e127,stay,스테이,부킹닷컴,브랜드,70.0,percent,51,3
2026-08-10,e127,stay,스테이,부킹닷컴,브랜드,70.0,percent,40,2
2026-08-11,e127,stay,스테이,부킹닷컴,브랜드,70.0,percent,25,1
2026-08-12,e127,stay,스테이,부킹닷컴,브랜드,70.0,percent,47,2
2026-08-13,e127,stay,스테이,부킹닷컴,브랜드,70.0,percent,39,1
2026-08-14,e127,stay,스테이,부킹닷컴,브랜드,70.0,percent,31,1
2026-08-15,e127,stay,스테이,부킹닷컴,브랜드,70.0,percent,32,1
2026-07-20,e128,stay,스테이,호텔스컴바인,소상공인,50.0,percent,49,2
2026-07-21,e128,stay,스테이,호텔스컴바인,소상공인,50.0,percent,36,1
2026-07-22,e128,stay,스테이,호텔스컴바인,소상공인,50.0,percent,28,1
2026-07-23,e128,stay,스테이,호텔스컴바인,소상공인,50.0,percent,37,1
2026-07-24,e128,stay,스테이,호텔스컴바인,소상공인,50.0,percent,36,2
2026-07-25,e128,stay,스테이,호텔스컴바인,소상공인,50.0,percent,76,2
2026-07-26,e128,stay,스테이,호텔스컴바인,소상공인,50.0,percent,31,1
2026-07-27,e128,stay,스테이,호텔스컴바인,소상공인,50.0,percent,19,1
2026-07-28,e128,stay,스테이,호텔스컴바인,소상공인,50.0,percent,22,1
2026-07-29,e128,stay,스테이,호텔스컴바인,소상공인,50.0,percent,24,1
2026-07-30,e128,stay,스테이,호텔스컴바인,소상공인,50.0,percent,26,1
2026-07-31,e128,stay,스테이,호텔스컴바인,소상공인,50.0,percent,30,1
2026-08-01,e128,stay,스테이,호텔스컴바인,소상공인,50.0,percent,31,1
2026-08-02,e128,stay,스테이,호텔스컴바인,소상공인,50.0,percent,28,1
2026-08-03,e128,stay,스테이,호텔스컴바인,소상공인,50.0,percent,25,1
2026-08-04,e128,stay,스테이,호텔스컴바인,소상공인,50.0,percent,13,0
2026-08-05,e128,stay,스테이,호텔스컴바인,소상공인,50.0,percent,15,1
2026-08-05,e129,stay,스테이,메리어트,브랜드,50.0,percent,36,1
2026-08-06,e129,stay,스테이,메리어트,브랜드,50.0,percent,39,1
2026-08-07,e129,stay,스테이,메리어트,브랜드,50.0,percent,83,4
2026-08-08,e129,stay,스테이,메리어트,브랜드,50.0,percent,74,3
2026-08-09,e129,stay,스테이,메리어트,브랜드,50.0,percent,96,4
2026-08-10,e129,stay,스테이,메리어트,브랜드,50.0,percent,57,2
2026-08-11,e129,stay,스테이,메리어트,브랜드,50.0,percent,36,1
2026-08-12,e129,stay,스테이,메리어트,브랜드,50.0,percent,30,1
2026-08-13,e129,stay,스테이,메리어트,브랜드,50.0,percent,29,1
2026-08-14,e129,stay,스테이,메리어트,브랜드,50.0,percent,16,1
2026-08-15,e129,stay,스테이,메리어트,브랜드,50.0,percent,37,1
2026-08-16,e129,stay,스테이,메리어트,브랜드,50.0,percent,28,1
2026-08-17,e129,stay,스테이,메리어트,브랜드,50.0,percent,18,1
2026-08-18,e129,stay,스테이,메리어트,브랜드,50.0,percent,26,1
2026-08-19,e129,stay,스테이,메리어트,브랜드,50.0,percent,22,1
2026-08-20,e129,stay,스테이,메리어트,브랜드,50.0,percent,25,1
2026-07-15,e130,stay,스테이,롯데호텔,브랜드,40.0,percent,38,2
2026-07-16,e130,stay,스테이,롯데호텔,브랜드,40.0,percent,67,3
2026-07-17,e130,stay,스테이,롯데호텔,브랜드,40.0,percent,45,2
2026-07-18,e130,stay,스테이,롯데호텔,브랜드,40.0,percent,62,2
2026-07-19,e130,stay,스테이,롯데호텔,브랜드,40.0,percent,41,2
2026-07-20,e130,stay,스테이,롯데호텔,브랜드,40.0,percent,14,0
2026-07-21,e130,stay,스테이,롯데호텔,브랜드,40.0,percent,31,1
2026-07-22,e130,stay,스테이,롯데호텔,브랜드,40.0,percent,25,1
2026-07-23,e130,stay,스테이,롯데호텔,브랜드,40.0,percent,15,1
2026-07-24,e130,stay,스테이,롯데호텔,브랜드,40.0,percent,21,1
2026-07-25,e130,stay,스테이,롯데호텔,브랜드,40.0,percent,47,2
2026-07-26,e130,stay,스테이,롯데호텔,브랜드,40.0,percent,19,1
2026-07-27,e130,stay,스테이,롯데호텔,브랜드,40.0,percent,19,1
2026-07-28,e130,stay,스테이,롯데호텔,브랜드,40.0,percent,41,1
2026-07-29,e130,stay,스테이,롯데호텔,브랜드,40.0,percent,25,1
2026-07-30,e130,stay,스테이,롯데호텔,브랜드,40.0,percent,29,1
2026-07-31,e130,stay,스테이,롯데호텔,브랜드,40.0,percent,24,1
2026-08-01,e131,stay,스테이,신라스테이,브랜드,40.0,percent,47,1
2026-08-02,e131,stay,스테이,신라스테이,브랜드,40.0,percent,70,3
2026-08-03,e131,stay,스테이,신라스테이,브랜드,40.0,percent,28,1
2026-08-04,e131,stay,스테이,신라스테이,브랜드,40.0,percent,23,1
2026-08-05,e131,stay,스테이,신라스테이,브랜드,40.0,percent,34,1
2026-08-06,e131,stay,스테이,신라스테이,브랜드,40.0,percent,22,1
2026-08-07,e131,stay,스테이,신라스테이,브랜드,40.0,percent,35,1
2026-08-08,e131,stay,스테이,신라스테이,브랜드,40.0,percent,31,1
2026-08-09,e131,stay,스테이,신라스테이,브랜드,40.0,percent,34,1
2026-08-10,e131,stay,스테이,신라스테이,브랜드,40.0,percent,20,1
2026-08-11,e131,stay,스테이,신라스테이,브랜드,40.0,percent,22,1
2026-08-12,e131,stay,스테이,신라스테이,브랜드,40.0,percent,37,1
2026-08-13,e131,stay,스테이,신라스테이,브랜드,40.0,percent,30,1
2026-08-14,e131,stay,스테이,신라스테이,브랜드,40.0,percent,26,1
2026-08-15,e131,stay,스테이,신라스테이,브랜드,40.0,percent,50,2
2026-07-20,e132,stay,스테이,조선호텔,브랜드,30.0,percent,57,3
2026-07-21,e132,stay,스테이,조선호텔,브랜드,30.0,percent,61,3
2026-07-22,e132,stay,스테이,조선호텔,브랜드,30.0,percent,23,1
2026-07-23,e132,stay,스테이,조선호텔,브랜드,30.0,percent,25,1
2026-07-24,e132,stay,스테이,조선호텔,브랜드,30.0,percent,41,1
2026-07-25,e132,stay,스테이,조선호텔,브랜드,30.0,percent,39,2
2026-07-26,e132,stay,스테이,조선호텔,브랜드,30.0,percent,35,1
2026-07-27,e132,stay,스테이,조선호텔,브랜드,30.0,percent,29,1
2026-07-28,e132,stay,스테이,조선호텔,브랜드,30.0,percent,23,1
2026-07-29,e132,stay,스테이,조선호텔,브랜드,30.0,percent,29,1
2026-07-30,e132,stay,스테이,조선호텔,브랜드,30.0,percent,30,1
2026-07-31,e132,stay,스테이,조선호텔,브랜드,30.0,percent,19,1
2026-08-01,e132,stay,스테이,조선호텔,브랜드,30.0,percent,14,0
2026-08-02,e132,stay,스테이,조선호텔,브랜드,30.0,percent,19,1
2026-08-03,e132,stay,스테이,조선호텔,브랜드,30.0,percent,13,1
2026-08-04,e132,stay,스테이,조선호텔,브랜드,30.0,percent,18,1
2026-08-05,e132,stay,스테이,조선호텔,브랜드,30.0,percent,19,1
2026-08-05,e133,stay,스테이,한화리조트,브랜드,35.0,percent,48,2
2026-08-06,e133,stay,스테이,한화리조트,브랜드,35.0,percent,55,2
2026-08-07,e133,stay,스테이,한화리조트,브랜드,35.0,percent,120,4
2026-08-08,e133,stay,스테이,한화리조트,브랜드,35.0,percent,48,2
2026-08-09,e133,stay,스테이,한화리조트,브랜드,35.0,percent,47,2
2026-08-10,e133,stay,스테이,한화리조트,브랜드,35.0,percent,28,1
2026-08-11,e133,stay,스테이,한화리조트,브랜드,35.0,percent,20,1
2026-08-12,e133,stay,스테이,한화리조트,브랜드,35.0,percent,30,1
2026-08-13,e133,stay,스테이,한화리조트,브랜드,35.0,percent,23,1
2026-08-14,e133,stay,스테이,한화리조트,브랜드,35.0,percent,22,1
2026-08-15,e133,stay,스테이,한화리조트,브랜드,35.0,percent,26,1
2026-08-16,e133,stay,스테이,한화리조트,브랜드,35.0,percent,41,1
2026-08-17,e133,stay,스테이,한화리조트,브랜드,35.0,percent,25,1
2026-08-18,e133,stay,스테이,한화리조트,브랜드,35.0,percent,16,1
2026-08-19,e133,stay,스테이,한화리조트,브랜드,35.0,percent,23,1
2026-08-20,e133,stay,스테이,한화리조트,브랜드,35.0,percent,21,1
2026-07-10,e134,stay,스테이,소노벨,브랜드,25.0,percent,66,3
2026-07-11,e134,stay,스테이,소노벨,브랜드,25.0,percent,49,2
2026-07-12,e134,stay,스테이,소노벨,브랜드,25.0,percent,34,1
2026-07-13,e134,stay,스테이,소노벨,브랜드,25.0,percent,28,1
2026-07-14,e134,stay,스테이,소노벨,브랜드,25.0,percent,20,1
2026-07-15,e134,stay,스테이,소노벨,브랜드,25.0,percent,19,1
2026-07-16,e134,stay,스테이,소노벨,브랜드,25.0,percent,16,1
2026-07-17,e134,stay,스테이,소노벨,브랜드,25.0,percent,14,1
2026-07-18,e134,stay,스테이,소노벨,브랜드,25.0,percent,27,1
2026-07-19,e134,stay,스테이,소노벨,브랜드,25.0,percent,42,1
2026-07-20,e134,stay,스테이,소노벨,브랜드,25.0,percent,27,1
2026-07-15,e135,stay,스테이,대명리조트,소상공인,55.0,percent,93,3
2026-07-16,e135,stay,스테이,대명리조트,소상공인,55.0,percent,34,1
2026-07-17,e135,stay,스테이,대명리조트,소상공인,55.0,percent,63,2
2026-07-18,e135,stay,스테이,대명리조트,소상공인,55.0,percent,50,2
2026-07-19,e135,stay,스테이,대명리조트,소상공인,55.0,percent,34,1
2026-07-20,e135,stay,스테이,대명리조트,소상공인,55.0,percent,41,2
2026-07-21,e135,stay,스테이,대명리조트,소상공인,55.0,percent,24,1
2026-07-22,e135,stay,스테이,대명리조트,소상공인,55.0,percent,14,1
2026-07-23,e135,stay,스테이,대명리조트,소상공인,55.0,percent,34,1
2026-07-24,e135,stay,스테이,대명리조트,소상공인,55.0,percent,33,1
2026-07-25,e135,stay,스테이,대명리조트,소상공인,55.0,percent,35,1
2026-07-26,e135,stay,스테이,대명리조트,소상공인,55.0,percent,20,1
2026-07-27,e135,stay,스테이,대명리조트,소상공인,55.0,percent,23,1
2026-07-28,e135,stay,스테이,대명리조트,소상공인,55.0,percent,33,1
2026-07-29,e135,stay,스테이,대명리조트,소상공인,55.0,percent,23,1
2026-07-30,e135,stay,스테이,대명리조트,소상공인,55.0,percent,13,0
2026-07-31,e135,stay,스테이,대명리조트,소상공인,55.0,percent,30,1
2026-08-01,e136,living,리빙,일룸,브랜드,35.0,percent,99,6
2026-08-02,e136,living,리빙,일룸,브랜드,35.0,percent,91,3
2026-08-03,e136,living,리빙,일룸,브랜드,35.0,percent,49,2
2026-08-04,e136,living,리빙,일룸,브랜드,35.0,percent,27,1
2026-08-05,e136,living,리빙,일룸,브랜드,35.0,percent,36,1
2026-08-06,e136,living,리빙,일룸,브랜드,35.0,percent,31,2
2026-08-07,e136,living,리빙,일룸,브랜드,35.0,percent,41,1
2026-08-08,e136,living,리빙,일룸,브랜드,35.0,percent,61,2
2026-08-09,e136,living,리빙,일룸,브랜드,35.0,percent,30,2
2026-08-10,e136,living,리빙,일룸,브랜드,35.0,percent,49,2
2026-08-11,e136,living,리빙,일룸,브랜드,35.0,percent,27,1
2026-08-12,e136,living,리빙,일룸,브랜드,35.0,percent,32,1
2026-08-13,e136,living,리빙,일룸,브랜드,35.0,percent,32,1
2026-08-14,e136,living,리빙,일룸,브랜드,35.0,percent,34,1
2026-08-15,e136,living,리빙,일룸,브랜드,35.0,percent,42,1
2026-07-20,e137,living,리빙,리바트,브랜드,55.0,percent,24,1
2026-07-21,e137,living,리빙,리바트,브랜드,55.0,percent,72,4
2026-07-22,e137,living,리빙,리바트,브랜드,55.0,percent,39,1
2026-07-23,e137,living,리빙,리바트,브랜드,55.0,percent,48,2
2026-07-24,e137,living,리빙,리바트,브랜드,55.0,percent,61,3
2026-07-25,e137,living,리빙,리바트,브랜드,55.0,percent,85,4
2026-07-26,e137,living,리빙,리바트,브랜드,55.0,percent,37,1
2026-07-27,e137,living,리빙,리바트,브랜드,55.0,percent,29,2
2026-07-28,e137,living,리빙,리바트,브랜드,55.0,percent,27,1
2026-07-29,e137,living,리빙,리바트,브랜드,55.0,percent,33,1
2026-07-30,e137,living,리빙,리바트,브랜드,55.0,percent,29,2
2026-07-31,e137,living,리빙,리바트,브랜드,55.0,percent,44,2
2026-08-01,e137,living,리빙,리바트,브랜드,55.0,percent,24,1
2026-08-02,e137,living,리빙,리바트,브랜드,55.0,percent,37,1
2026-08-03,e137,living,리빙,리바트,브랜드,55.0,percent,47,2
2026-08-04,e137,living,리빙,리바트,브랜드,55.0,percent,23,1
2026-08-05,e137,living,리빙,리바트,브랜드,55.0,percent,31,1
2026-08-05,e138,living,리빙,에이스침대,브랜드,20.0,percent,69,4
2026-08-06,e138,living,리빙,에이스침대,브랜드,20.0,percent,52,2
2026-08-07,e138,living,리빙,에이스침대,브랜드,20.0,percent,95,5
2026-08-08,e138,living,리빙,에이스침대,브랜드,20.0,percent,52,2
2026-08-09,e138,living,리빙,에이스침대,브랜드,20.0,percent,52,2
2026-08-10,e138,living,리빙,에이스침대,브랜드,20.0,percent,30,1
2026-08-11,e138,living,리빙,에이스침대,브랜드,20.0,percent,39,2
2026-08-12,e138,living,리빙,에이스침대,브랜드,20.0,percent,21,1
2026-08-13,e138,living,리빙,에이스침대,브랜드,20.0,percent,49,2
2026-08-14,e138,living,리빙,에이스침대,브랜드,20.0,percent,23,1
2026-08-15,e138,living,리빙,에이스침대,브랜드,20.0,percent,58,2
2026-08-16,e138,living,리빙,에이스침대,브랜드,20.0,percent,21,1
2026-08-17,e138,living,리빙,에이스침대,브랜드,20.0,percent,25,1
2026-08-18,e138,living,리빙,에이스침대,브랜드,20.0,percent,19,1
2026-08-19,e138,living,리빙,에이스침대,브랜드,20.0,percent,27,1
2026-08-20,e138,living,리빙,에이스침대,브랜드,20.0,percent,24,1
2026-07-10,e139,living,리빙,시몬스,브랜드,20.0,percent,86,3
2026-07-11,e139,living,리빙,시몬스,브랜드,20.0,percent,46,2
2026-07-12,e139,living,리빙,시몬스,브랜드,20.0,percent,31,1
2026-07-13,e139,living,리빙,시몬스,브랜드,20.0,percent,23,1
2026-07-14,e139,living,리빙,시몬스,브랜드,20.0,percent,19,1
2026-07-15,e139,living,리빙,시몬스,브랜드,20.0,percent,20,1
2026-07-16,e139,living,리빙,시몬스,브랜드,20.0,percent,22,1
2026-07-17,e139,living,리빙,시몬스,브랜드,20.0,percent,25,1
2026-07-18,e139,living,리빙,시몬스,브랜드,20.0,percent,35,2
2026-07-19,e139,living,리빙,시몬스,브랜드,20.0,percent,23,1
2026-07-20,e139,living,리빙,시몬스,브랜드,20.0,percent,17,1
2026-08-01,e140,living,리빙,이케아,브랜드,,bundle,78,4
2026-08-02,e140,living,리빙,이케아,브랜드,,bundle,96,5
2026-08-03,e140,living,리빙,이케아,브랜드,,bundle,37,2
2026-08-04,e140,living,리빙,이케아,브랜드,,bundle,35,2
2026-08-05,e140,living,리빙,이케아,브랜드,,bundle,35,1
2026-08-06,e140,living,리빙,이케아,브랜드,,bundle,24,1
2026-08-07,e140,living,리빙,이케아,브랜드,,bundle,33,2
2026-08-08,e140,living,리빙,이케아,브랜드,,bundle,32,2
2026-08-09,e140,living,리빙,이케아,브랜드,,bundle,49,2
2026-08-10,e140,living,리빙,이케아,브랜드,,bundle,33,2
2026-08-11,e140,living,리빙,이케아,브랜드,,bundle,17,1
2026-08-12,e140,living,리빙,이케아,브랜드,,bundle,23,1
2026-08-13,e140,living,리빙,이케아,브랜드,,bundle,29,1
2026-08-14,e140,living,리빙,이케아,브랜드,,bundle,32,2
2026-08-15,e140,living,리빙,이케아,브랜드,,bundle,38,1
2026-07-20,e141,living,리빙,무인양품,브랜드,20.0,percent,37,2
2026-07-21,e141,living,리빙,무인양품,브랜드,20.0,percent,73,4
2026-07-22,e141,living,리빙,무인양품,브랜드,20.0,percent,31,1
2026-07-23,e141,living,리빙,무인양품,브랜드,20.0,percent,29,1
2026-07-24,e141,living,리빙,무인양품,브랜드,20.0,percent,25,1
2026-07-25,e141,living,리빙,무인양품,브랜드,20.0,percent,39,2
2026-07-26,e141,living,리빙,무인양품,브랜드,20.0,percent,53,2
2026-07-27,e141,living,리빙,무인양품,브랜드,20.0,percent,27,1
2026-07-28,e141,living,리빙,무인양품,브랜드,20.0,percent,21,1
2026-07-29,e141,living,리빙,무인양품,브랜드,20.0,percent,29,1
2026-07-30,e141,living,리빙,무인양품,브랜드,20.0,percent,33,1
2026-07-31,e141,living,리빙,무인양품,브랜드,20.0,percent,35,2
2026-08-01,e141,living,리빙,무인양품,브랜드,20.0,percent,16,1
2026-08-02,e141,living,리빙,무인양품,브랜드,20.0,percent,36,2
2026-08-03,e141,living,리빙,무인양품,브랜드,20.0,percent,23,1
2026-08-04,e141,living,리빙,무인양품,브랜드,20.0,percent,14,1
2026-08-05,e141,living,리빙,무인양품,브랜드,20.0,percent,23,1
2026-08-05,e142,living,리빙,자주,소상공인,,bundle,71,3
2026-08-06,e142,living,리빙,자주,소상공인,,bundle,36,2
2026-08-07,e142,living,리빙,자주,소상공인,,bundle,63,3
2026-08-08,e142,living,리빙,자주,소상공인,,bundle,53,2
2026-08-09,e142,living,리빙,자주,소상공인,,bundle,15,1
2026-08-10,e142,living,리빙,자주,소상공인,,bundle,26,1
2026-08-11,e142,living,리빙,자주,소상공인,,bundle,25,1
2026-08-12,e142,living,리빙,자주,소상공인,,bundle,21,1
2026-08-13,e142,living,리빙,자주,소상공인,,bundle,26,1
2026-08-14,e142,living,리빙,자주,소상공인,,bundle,26,1
2026-08-15,e142,living,리빙,자주,소상공인,,bundle,67,3
2026-08-16,e142,living,리빙,자주,소상공인,,bundle,24,1
2026-08-17,e142,living,리빙,자주,소상공인,,bundle,15,1
2026-08-18,e142,living,리빙,자주,소상공인,,bundle,24,1
2026-08-19,e142,living,리빙,자주,소상공인,,bundle,17,1
2026-08-20,e142,living,리빙,자주,소상공인,,bundle,19,1
2026-07-10,e143,living,리빙,이마트리빙,브랜드,,bundle,68,4
2026-07-11,e143,living,리빙,이마트리빙,브랜드,,bundle,95,3
2026-07-12,e143,living,리빙,이마트리빙,브랜드,,bundle,41,2
2026-07-13,e143,living,리빙,이마트리빙,브랜드,,bundle,51,2
2026-07-14,e143,living,리빙,이마트리빙,브랜드,,bundle,39,1
2026-07-15,e143,living,리빙,이마트리빙,브랜드,,bundle,58,3
2026-07-16,e143,living,리빙,이마트리빙,브랜드,,bundle,32,1
2026-07-17,e143,living,리빙,이마트리빙,브랜드,,bundle,25,1
2026-07-18,e143,living,리빙,이마트리빙,브랜드,,bundle,41,2
2026-07-19,e143,living,리빙,이마트리빙,브랜드,,bundle,38,2
2026-07-20,e143,living,리빙,이마트리빙,브랜드,,bundle,37,2
2026-07-15,e144,living,리빙,롯데하이마트,브랜드,60.0,percent,52,3
2026-07-16,e144,living,리빙,롯데하이마트,브랜드,60.0,percent,40,2
2026-07-17,e144,living,리빙,롯데하이마트,브랜드,60.0,percent,76,4
2026-07-18,e144,living,리빙,롯데하이마트,브랜드,60.0,percent,141,6
2026-07-19,e144,living,리빙,롯데하이마트,브랜드,60.0,percent,78,3
2026-07-20,e144,living,리빙,롯데하이마트,브랜드,60.0,percent,52,2
2026-07-21,e144,living,리빙,롯데하이마트,브랜드,60.0,percent,23,1
2026-07-22,e144,living,리빙,롯데하이마트,브랜드,60.0,percent,36,2
