review_id,event_id,brand,category,category_ko,merchant_type,review_date,rating,review_text,rating_sentiment,text_sentiment
r0550,e039,Logitech,tech,테크,브랜드,2026-05-10,4,"Logitech 제품 진짜 만족스러웠어요, 50% OFF 받고 완전 이득!",positive,positive
r0551,e028,Mega Coffee,food,푸드,브랜드,2026-05-07,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0552,e028,Mega Coffee,food,푸드,브랜드,2026-05-12,5,"Mega Coffee 음식 진짜 만족스러웠어요, 최대 60% OFF 받고 완전 이득!",positive,positive
r0553,e028,Mega Coffee,food,푸드,브랜드,2026-05-04,4,가격 대비 퀄리티 최고예요. Mega Coffee 다음에도 또 이용할래요.,positive,positive
r0554,e010,Levi's,fashion,패션,브랜드,2026-05-21,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0555,e011,MAC,beauty,뷰티,브랜드,2026-05-15,3,그냥 무난했어요. 재방문은 고민 중입니다.,neutral,neutral
r0556,e051,야놀자,stay,스테이,소상공인,2026-05-11,4,"야놀자 숙소 진짜 만족스러웠어요, 35% OFF 받고 완전 이득!",positive,positive
r0557,e051,야놀자,stay,스테이,소상공인,2026-05-14,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0558,e051,야놀자,stay,스테이,소상공인,2026-05-09,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0559,e061,IKEA,living,리빙,브랜드,2026-05-09,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0560,e001,ZARA,fashion,패션,브랜드,2026-05-06,3,ZARA 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0561,e001,ZARA,fashion,패션,브랜드,2026-05-13,5,"ZARA 옷 진짜 만족스러웠어요, 40% OFF 받고 완전 이득!",positive,positive
r0562,e009,New Balance,fashion,패션,소상공인,2026-05-20,4,직원 응대가 다소 불친절했어요.,positive,neutral
r0563,e020,Tonymoly,beauty,뷰티,브랜드,2026-05-16,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0564,e020,Tonymoly,beauty,뷰티,브랜드,2026-05-26,5,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0565,e042,요기요,delivery,딜리버리,브랜드,2026-05-16,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0566,e042,요기요,delivery,딜리버리,브랜드,2026-05-23,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0567,e031,Samsung,tech,테크,브랜드,2026-05-19,3,제품 나쁘지 않은데 특별히 인상적이지도 않았어요.,neutral,neutral
r0568,e062,무인양품,living,리빙,브랜드,2026-05-19,5,가격 대비 퀄리티 최고예요. 무인양품 다음에도 또 이용할래요.,positive,positive
r0569,e002,Nike,fashion,패션,소상공인,2026-05-28,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0570,e002,Nike,fashion,패션,소상공인,2026-05-25,5,"Nike 옷 진짜 만족스러웠어요, 45% OFF 받고 완전 이득!",positive,positive
r0571,e002,Nike,fashion,패션,소상공인,2026-05-18,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0572,e029,Compose Coffee,food,푸드,브랜드,2026-05-11,5,가격 대비 퀄리티 최고예요. Compose Coffee 다음에도 또 이용할래요.,positive,positive
r0573,e032,Apple,tech,테크,브랜드,2026-05-16,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0574,e052,Agoda,stay,스테이,브랜드,2026-05-13,4,"Agoda 숙소 진짜 만족스러웠어요, 50% OFF 받고 완전 이득!",positive,positive
r0575,e052,Agoda,stay,스테이,브랜드,2026-05-28,4,가격 대비 퀄리티 최고예요. Agoda 다음에도 또 이용할래요.,positive,positive
r0576,e021,Starbucks,food,푸드,브랜드,2026-05-17,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0577,e021,Starbucks,food,푸드,브랜드,2026-05-19,5,"Starbucks 음식 진짜 만족스러웠어요, 최대 70% OFF 받고 완전 이득!",positive,positive
r0578,e021,Starbucks,food,푸드,브랜드,2026-05-25,5,가격 대비 퀄리티 최고예요. Starbucks 다음에도 또 이용할래요.,positive,positive
r0579,e021,Starbucks,food,푸드,브랜드,2026-05-15,4,"재고가 이미 없어서 할인 혜택을 못 받았어요, 실망.",positive,negative
r0580,e021,Starbucks,food,푸드,브랜드,2026-05-14,5,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0581,e021,Starbucks,food,푸드,브랜드,2026-05-25,4,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0582,e021,Starbucks,food,푸드,브랜드,2026-05-15,5,"Starbucks 음식 진짜 만족스러웠어요, 최대 70% OFF 받고 완전 이득!",positive,positive
r0583,e043,쿠팡이츠,delivery,딜리버리,브랜드,2026-05-29,4,"쿠팡이츠 배달 진짜 만족스러웠어요, 50% OFF 받고 완전 이득!",positive,positive
r0584,e043,쿠팡이츠,delivery,딜리버리,브랜드,2026-05-28,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0585,e043,쿠팡이츠,delivery,딜리버리,브랜드,2026-06-03,4,"쿠팡이츠 배달 진짜 만족스러웠어요, 50% OFF 받고 완전 이득!",positive,positive
r0586,e043,쿠팡이츠,delivery,딜리버리,브랜드,2026-05-12,4,가격 대비 퀄리티 최고예요. 쿠팡이츠 다음에도 또 이용할래요.,positive,positive
r0587,e043,쿠팡이츠,delivery,딜리버리,브랜드,2026-05-20,3,쿠팡이츠 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0588,e003,MANGO,fashion,패션,브랜드,2026-05-21,4,가격 대비 퀄리티 최고예요. MANGO 다음에도 또 이용할래요.,positive,positive
r0589,e003,MANGO,fashion,패션,브랜드,2026-05-27,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0590,e063,현대리바트,living,리빙,브랜드,2026-06-01,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0591,e063,현대리바트,living,리빙,브랜드,2026-06-03,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0592,e063,현대리바트,living,리빙,브랜드,2026-05-29,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0593,e030,Domino's Pizza,food,푸드,소상공인,2026-05-27,4,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0594,e030,Domino's Pizza,food,푸드,소상공인,2026-05-29,5,가격 대비 퀄리티 최고예요. Domino's Pizza 다음에도 또 이용할래요.,positive,positive
r0595,e030,Domino's Pizza,food,푸드,소상공인,2026-05-31,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0596,e030,Domino's Pizza,food,푸드,소상공인,2026-05-18,5,"Domino's Pizza 음식 진짜 만족스러웠어요, 35% OFF 받고 완전 이득!",positive,positive
r0597,e012,Innisfree,beauty,뷰티,브랜드,2026-05-29,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0598,e004,H&M,fashion,패션,브랜드,2026-06-01,5,가격 대비 퀄리티 최고예요. H&M 다음에도 또 이용할래요.,positive,positive
r0599,e064,에이스침대,living,리빙,브랜드,2026-06-02,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0600,e064,에이스침대,living,리빙,브랜드,2026-05-18,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0601,e014,Etude,beauty,뷰티,브랜드,2026-06-04,4,"Etude 제품 진짜 만족스러웠어요, 최대 60% OFF 받고 완전 이득!",positive,positive
r0602,e014,Etude,beauty,뷰티,브랜드,2026-06-07,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0603,e014,Etude,beauty,뷰티,브랜드,2026-06-14,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0604,e013,Sulwhasoo,beauty,뷰티,브랜드,2026-06-08,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0605,e034,Xiaomi,tech,테크,브랜드,2026-06-14,4,"Xiaomi 제품 진짜 만족스러웠어요, 최대 70% OFF 받고 완전 이득!",positive,positive
r0606,e034,Xiaomi,tech,테크,브랜드,2026-06-05,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0607,e034,Xiaomi,tech,테크,브랜드,2026-05-21,4,가격 대비 퀄리티 최고예요. Xiaomi 다음에도 또 이용할래요.,positive,positive
r0608,e034,Xiaomi,tech,테크,브랜드,2026-05-21,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0609,e034,Xiaomi,tech,테크,브랜드,2026-05-26,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0610,e035,Sony,tech,테크,브랜드,2026-05-26,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0611,e053,Booking.com,stay,스테이,브랜드,2026-06-06,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0612,e053,Booking.com,stay,스테이,브랜드,2026-06-11,3,그냥 무난했어요. 재방문은 고민 중입니다.,neutral,neutral
r0613,e053,Booking.com,stay,스테이,브랜드,2026-06-05,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0614,e022,Baskin Robbins,food,푸드,브랜드,2026-05-27,4,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0615,e022,Baskin Robbins,food,푸드,브랜드,2026-05-27,5,가격 대비 퀄리티 최고예요. Baskin Robbins 다음에도 또 이용할래요.,positive,positive
r0616,e022,Baskin Robbins,food,푸드,브랜드,2026-06-05,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0617,e055,Airbnb,stay,스테이,브랜드,2026-05-22,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0618,e005,adidas,fashion,패션,브랜드,2026-05-21,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0619,e005,adidas,fashion,패션,브랜드,2026-06-02,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0620,e056,여기어때,stay,스테이,브랜드,2026-06-01,5,가격 대비 퀄리티 최고예요. 여기어때 다음에도 또 이용할래요.,positive,positive
r0621,e056,여기어때,stay,스테이,브랜드,2026-06-05,5,기대했던 것보다 별로였어요. 숙소 아쉬웠습니다.,positive,negative
r0622,e054,Hotels.com,stay,스테이,브랜드,2026-05-26,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0623,e006,GUESS,fashion,패션,브랜드,2026-06-07,4,가격 대비 퀄리티 최고예요. GUESS 다음에도 또 이용할래요.,positive,positive
r0624,e006,GUESS,fashion,패션,브랜드,2026-06-04,3,옷 나쁘지 않은데 특별히 인상적이지도 않았어요.,neutral,neutral
r0625,e023,Paris Baguette,food,푸드,소상공인,2026-06-12,4,"Paris Baguette 음식 진짜 만족스러웠어요, 50% OFF 받고 완전 이득!",positive,positive
r0626,e023,Paris Baguette,food,푸드,소상공인,2026-05-25,4,"Paris Baguette 음식 진짜 만족스러웠어요, 50% OFF 받고 완전 이득!",positive,positive
r0627,e023,Paris Baguette,food,푸드,소상공인,2026-05-23,4,가격 대비 퀄리티 최고예요. Paris Baguette 다음에도 또 이용할래요.,positive,positive
r0628,e067,한샘,living,리빙,브랜드,2026-05-29,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0629,e067,한샘,living,리빙,브랜드,2026-05-30,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0630,e067,한샘,living,리빙,브랜드,2026-06-07,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0631,e067,한샘,living,리빙,브랜드,2026-05-25,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0632,e033,LG Electronics,tech,테크,브랜드,2026-06-01,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0633,e033,LG Electronics,tech,테크,브랜드,2026-06-09,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0634,e065,Zara Home,living,리빙,소상공인,2026-06-06,3,그냥 무난했어요. 재방문은 고민 중입니다.,neutral,neutral
r0635,e065,Zara Home,living,리빙,소상공인,2026-05-31,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0636,e065,Zara Home,living,리빙,소상공인,2026-06-04,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0637,e065,Zara Home,living,리빙,소상공인,2026-06-01,4,"Zara Home 제품 진짜 만족스러웠어요, 35% OFF 받고 완전 이득!",positive,positive
r0638,e065,Zara Home,living,리빙,소상공인,2026-05-31,4,"Zara Home 제품 진짜 만족스러웠어요, 35% OFF 받고 완전 이득!",positive,positive
r0639,e066,Nitori,living,리빙,브랜드,2026-05-24,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0640,e045,Pizza Hut,delivery,딜리버리,브랜드,2026-06-03,4,가격 대비 퀄리티 최고예요. Pizza Hut 다음에도 또 이용할래요.,positive,positive
r0641,e016,Laneige,beauty,뷰티,소상공인,2026-05-26,4,가격 대비 퀄리티 최고예요. Laneige 다음에도 또 이용할래요.,positive,positive
r0642,e016,Laneige,beauty,뷰티,소상공인,2026-05-24,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0643,e037,Bose,tech,테크,소상공인,2026-06-17,4,"Bose 제품 진짜 만족스러웠어요, 20% OFF 받고 완전 이득!",positive,positive
r0644,e044,Domino's Pizza,delivery,딜리버리,소상공인,2026-06-20,4,배달 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0645,e044,Domino's Pizza,delivery,딜리버리,소상공인,2026-05-31,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0646,e044,Domino's Pizza,delivery,딜리버리,소상공인,2026-06-07,3,"재고가 이미 없어서 할인 혜택을 못 받았어요, 실망.",neutral,negative
r0647,e047,bhc치킨,delivery,딜리버리,브랜드,2026-06-03,4,가격 대비 퀄리티 최고예요. bhc치킨 다음에도 또 이용할래요.,positive,positive
r0648,e047,bhc치킨,delivery,딜리버리,브랜드,2026-06-18,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0649,e024,Tous les Jours,food,푸드,브랜드,2026-05-25,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0650,e024,Tous les Jours,food,푸드,브랜드,2026-06-21,3,Tous les Jours 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0651,e025,Ediya Coffee,food,푸드,브랜드,2026-06-04,4,가격 대비 퀄리티 최고예요. Ediya Coffee 다음에도 또 이용할래요.,positive,positive
r0652,e038,JBL,tech,테크,브랜드,2026-06-02,4,가격 대비 퀄리티 최고예요. JBL 다음에도 또 이용할래요.,positive,positive
r0653,e038,JBL,tech,테크,브랜드,2026-06-04,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0654,e038,JBL,tech,테크,브랜드,2026-06-22,3,JBL 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0655,e038,JBL,tech,테크,브랜드,2026-05-27,4,가격 대비 퀄리티 최고예요. JBL 다음에도 또 이용할래요.,positive,positive
r0656,e007,Uniqlo,fashion,패션,브랜드,2026-05-29,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0657,e007,Uniqlo,fashion,패션,브랜드,2026-06-07,4,옷 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0658,e015,The Face Shop,beauty,뷰티,브랜드,2026-06-02,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0659,e015,The Face Shop,beauty,뷰티,브랜드,2026-06-05,5,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0660,e048,교촌치킨,delivery,딜리버리,브랜드,2026-06-02,4,"교촌치킨 배달 진짜 만족스러웠어요, 25% OFF 받고 완전 이득!",positive,positive
r0661,e057,Marriott,stay,스테이,브랜드,2026-05-31,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0662,e057,Marriott,stay,스테이,브랜드,2026-06-21,4,숙소 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0663,e057,Marriott,stay,스테이,브랜드,2026-06-15,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0664,e046,Mister Pizza,delivery,딜리버리,브랜드,2026-06-17,5,배달 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0665,e058,Hilton,stay,스테이,소상공인,2026-06-14,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0666,e058,Hilton,stay,스테이,소상공인,2026-06-19,5,가격 대비 퀄리티 최고예요. Hilton 다음에도 또 이용할래요.,positive,positive
r0667,e068,Tempur,living,리빙,브랜드,2026-06-24,4,"Tempur 제품 진짜 만족스러웠어요, 35% OFF 받고 완전 이득!",positive,positive
r0668,e018,Missha,beauty,뷰티,브랜드,2026-05-30,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0669,e018,Missha,beauty,뷰티,브랜드,2026-06-21,3,Missha 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0670,e018,Missha,beauty,뷰티,브랜드,2026-06-13,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0671,e018,Missha,beauty,뷰티,브랜드,2026-06-12,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0672,e049,네네치킨,delivery,딜리버리,브랜드,2026-06-11,4,가격 대비 퀄리티 최고예요. 네네치킨 다음에도 또 이용할래요.,positive,positive
r0673,e049,네네치킨,delivery,딜리버리,브랜드,2026-06-08,5,배달 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0674,e019,Clio,beauty,뷰티,브랜드,2026-06-04,5,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0675,e008,8seconds,fashion,패션,브랜드,2026-06-03,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0676,e008,8seconds,fashion,패션,브랜드,2026-06-03,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0677,e008,8seconds,fashion,패션,브랜드,2026-06-23,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0678,e008,8seconds,fashion,패션,브랜드,2026-06-16,3,그냥 무난했어요. 재방문은 고민 중입니다.,neutral,neutral
r0679,e027,BBQ Chicken,food,푸드,브랜드,2026-06-04,3,음식 나쁘지 않은데 특별히 인상적이지도 않았어요.,neutral,neutral
r0680,e027,BBQ Chicken,food,푸드,브랜드,2026-06-13,3,그냥 무난했어요. 재방문은 고민 중입니다.,neutral,neutral
r0681,e099,이마트24,food,푸드,브랜드,2026-07-31,3,이마트24 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0682,e099,이마트24,food,푸드,브랜드,2026-07-08,3,"이마트24 음식 진짜 만족스러웠어요, QR 제시 시 할인 받고 완전 이득!",neutral,positive
r0683,e097,GS25,food,푸드,브랜드,2026-07-31,4,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0684,e097,GS25,food,푸드,브랜드,2026-07-14,3,음식 나쁘지 않은데 특별히 인상적이지도 않았어요.,neutral,neutral
r0685,e097,GS25,food,푸드,브랜드,2026-07-31,4,가격 대비 퀄리티 최고예요. GS25 다음에도 또 이용할래요.,positive,positive
r0686,e097,GS25,food,푸드,브랜드,2026-07-07,4,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0687,e097,GS25,food,푸드,브랜드,2026-08-01,5,가격 대비 퀄리티 최고예요. GS25 다음에도 또 이용할래요.,positive,positive
r0688,e096,CU,food,푸드,브랜드,2026-07-29,5,가격 대비 퀄리티 최고예요. CU 다음에도 또 이용할래요.,positive,positive
r0689,e096,CU,food,푸드,브랜드,2026-07-02,5,가격 대비 퀄리티 최고예요. CU 다음에도 또 이용할래요.,positive,positive
r0690,e096,CU,food,푸드,브랜드,2026-07-13,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0691,e096,CU,food,푸드,브랜드,2026-07-03,5,그냥 무난했어요. 재방문은 고민 중입니다.,positive,neutral
r0692,e096,CU,food,푸드,브랜드,2026-07-24,4,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0693,e096,CU,food,푸드,브랜드,2026-07-07,5,가격 대비 퀄리티 최고예요. CU 다음에도 또 이용할래요.,positive,positive
r0694,e100,이마트24,food,푸드,브랜드,2026-07-03,4,가격 대비 퀄리티 최고예요. 이마트24 다음에도 또 이용할래요.,positive,positive
r0695,e100,이마트24,food,푸드,브랜드,2026-07-02,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0696,e086,올리브영,beauty,뷰티,브랜드,2026-07-03,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0697,e086,올리브영,beauty,뷰티,브랜드,2026-07-13,5,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0698,e086,올리브영,beauty,뷰티,브랜드,2026-07-26,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0699,e086,올리브영,beauty,뷰티,브랜드,2026-07-06,5,"올리브영 제품 진짜 만족스러웠어요, 멤버십 등급별 쿠폰 받고 완전 이득!",positive,positive
r0700,e086,올리브영,beauty,뷰티,브랜드,2026-07-05,5,가격 대비 퀄리티 최고예요. 올리브영 다음에도 또 이용할래요.,positive,positive
r0701,e086,올리브영,beauty,뷰티,브랜드,2026-07-02,3,제품 나쁘지 않은데 특별히 인상적이지도 않았어요.,neutral,neutral
r0702,e086,올리브영,beauty,뷰티,브랜드,2026-07-14,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0703,e087,올리브영,beauty,뷰티,브랜드,2026-07-14,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0704,e087,올리브영,beauty,뷰티,브랜드,2026-07-20,5,기대했던 것보다 별로였어요. 제품 아쉬웠습니다.,positive,negative
r0705,e087,올리브영,beauty,뷰티,브랜드,2026-07-03,4,"올리브영 제품 진짜 만족스러웠어요, 최대 50,000원 할인 받고 완전 이득!",positive,positive
r0706,e087,올리브영,beauty,뷰티,브랜드,2026-07-30,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0707,e087,올리브영,beauty,뷰티,브랜드,2026-07-22,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0708,e087,올리브영,beauty,뷰티,브랜드,2026-07-28,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0709,e087,올리브영,beauty,뷰티,브랜드,2026-07-05,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0710,e087,올리브영,beauty,뷰티,브랜드,2026-07-23,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0711,e087,올리브영,beauty,뷰티,브랜드,2026-08-05,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0712,e075,카페 소슬,popup,팝업,소상공인,2026-07-25,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0713,e075,카페 소슬,popup,팝업,소상공인,2026-08-01,3,그냥 무난했어요. 재방문은 고민 중입니다.,neutral,neutral
r0714,e101,이마트에브리데이,food,푸드,브랜드,2026-07-13,5,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0715,e073,동네빵집 밀도,popup,팝업,소상공인,2026-07-16,3,그냥 무난했어요. 재방문은 고민 중입니다.,neutral,neutral
r0716,e073,동네빵집 밀도,popup,팝업,소상공인,2026-07-07,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0717,e116,자담치킨,delivery,딜리버리,브랜드,2026-07-17,4,"자담치킨 배달 진짜 만족스러웠어요, 최대 5,000원 할인 받고 완전 이득!",positive,positive
r0718,e072,다이슨,popup,팝업,브랜드,2026-07-16,4,"다이슨 공간 진짜 만족스러웠어요, 체험 예약 시 시타 할인쿠폰 받고 완전 이득!",positive,positive
r0719,e072,다이슨,popup,팝업,브랜드,2026-07-16,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0720,e072,다이슨,popup,팝업,브랜드,2026-07-13,4,"다이슨 공간 진짜 만족스러웠어요, 체험 예약 시 시타 할인쿠폰 받고 완전 이득!",positive,positive
r0721,e074,라네즈,popup,팝업,브랜드,2026-07-12,3,공간 나쁘지 않은데 특별히 인상적이지도 않았어요.,neutral,neutral
r0722,e074,라네즈,popup,팝업,브랜드,2026-07-27,4,기대했던 것보다 별로였어요. 공간 아쉬웠습니다.,positive,negative
r0723,e111,소니,tech,테크,브랜드,2026-07-24,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0724,e102,배스킨라빈스,food,푸드,브랜드,2026-07-25,4,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0725,e102,배스킨라빈스,food,푸드,브랜드,2026-07-25,4,"배스킨라빈스 음식 진짜 만족스러웠어요, 방문 인증 시 사은품 받고 완전 이득!",positive,positive
r0726,e071,무신사 스탠다드,popup,팝업,브랜드,2026-07-15,4,가격 대비 퀄리티 최고예요. 무신사 스탠다드 다음에도 또 이용할래요.,positive,positive
r0727,e071,무신사 스탠다드,popup,팝업,브랜드,2026-07-15,4,"무신사 스탠다드 공간 진짜 만족스러웠어요, 방문 인증 시 사은품 받고 완전 이득!",positive,positive
r0728,e094,토니모리,beauty,뷰티,브랜드,2026-07-20,5,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0729,e094,토니모리,beauty,뷰티,브랜드,2026-07-17,4,가격 대비 퀄리티 최고예요. 토니모리 다음에도 또 이용할래요.,positive,positive
r0730,e094,토니모리,beauty,뷰티,브랜드,2026-07-15,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0731,e094,토니모리,beauty,뷰티,브랜드,2026-07-22,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0732,e152,을지로 인쇄골목 팝업,popup,팝업,브랜드,2026-07-24,3,그냥 무난했어요. 재방문은 고민 중입니다.,neutral,neutral
r0733,e143,이마트리빙,living,리빙,브랜드,2026-07-19,5,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0734,e143,이마트리빙,living,리빙,브랜드,2026-07-18,3,그냥 무난했어요. 재방문은 고민 중입니다.,neutral,neutral
r0735,e107,LG전자,tech,테크,소상공인,2026-07-13,4,가격 대비 퀄리티 최고예요. LG전자 다음에도 또 이용할래요.,positive,positive
